kan_neurons,kan_grid,lamb,ACC,Best_Epoch
6,8,0.1,0.38461539149284363,0
6,8,0.01,0.8836996555328369,66
6,8,0.001,0.9239926934242249,31
6,8,0.0001,0.9038461446762085,108
6,8,1e-05,0.9267399311065674,40
6,8,1e-06,0.9267399311065674,21
6,8,1e-07,0.9120879173278809,22
7,3,0.1,0.38461539149284363,0
7,3,0.01,0.7115384936332703,117
7,3,0.001,0.819597065448761,67
7,3,0.0001,0.692307710647583,108
7,3,1e-05,0.8360806107521057,96
7,3,1e-06,0.8122710585594177,92
7,3,1e-07,0.7811355590820312,113
7,4,0.1,0.38461539149284363,0
7,4,0.01,0.7637362480163574,106
7,4,0.001,0.843406617641449,117
7,4,0.0001,0.8543956279754639,113
7,4,1e-05,0.7875458002090454,117
7,4,1e-06,0.8626373410224915,111
7,4,1e-07,0.8626373410224915,111
7,5,0.1,0.38461539149284363,0
7,5,0.01,0.7435897588729858,99
7,5,0.001,0.8946886658668518,52
7,5,0.0001,0.8699633479118347,116
7,5,1e-05,0.8736263513565063,25
7,5,1e-06,0.8681318759918213,56
7,5,1e-07,0.8690476417541504,71
7,6,0.1,0.38461539149284363,0
7,6,0.01,0.8305860757827759,60
7,6,0.001,0.9093406796455383,111
7,6,0.0001,0.8965201377868652,38
7,6,1e-05,0.8681318759918213,92
7,6,1e-06,0.8507326245307922,51
7,6,1e-07,0.8983516693115234,63
7,7,0.1,0.38461539149284363,0
7,7,0.01,0.7847985625267029,119
7,7,0.001,0.9285714030265808,33
7,7,0.0001,0.8809523582458496,37
7,7,1e-05,0.8644688725471497,54
7,7,1e-06,0.8672161102294922,62
7,7,1e-07,0.8809523582458496,35
7,8,0.1,0.38461539149284363,0
7,8,0.01,0.877289354801178,81
7,8,0.001,0.9239926934242249,74
7,8,0.0001,0.9212453961372375,24
7,8,1e-05,0.9029303789138794,24
7,8,1e-06,0.8956043720245361,51
7,8,1e-07,0.889194130897522,29
8,3,0.1,0.38461539149284363,0
8,3,0.01,0.6941391825675964,98
8,3,0.001,0.8525640964508057,117
8,3,0.0001,0.8443223237991333,105
8,3,1e-05,0.8507326245307922,114
8,3,1e-06,0.8424908518791199,104
8,3,1e-07,0.8232600688934326,109
8,4,0.1,0.38461539149284363,0
8,4,0.01,0.7545787692070007,109
8,4,0.001,0.8901098966598511,79
8,4,0.0001,0.8543956279754639,113
8,4,1e-05,0.8580586314201355,116
8,4,1e-06,0.8635531067848206,96
8,4,1e-07,0.8452380895614624,74
8,5,0.1,0.38461539149284363,0
8,5,0.01,0.8791208863258362,105
8,5,0.001,0.9175823926925659,100
8,5,0.0001,0.906593382358551,61
8,5,1e-05,0.8681318759918213,98
8,5,1e-06,0.8589743375778198,65
8,5,1e-07,0.8919413685798645,70
8,6,0.1,0.38461539149284363,0
8,6,0.01,0.8177655935287476,117
8,6,0.001,0.9102563858032227,38
8,6,0.0001,0.8965201377868652,57
8,6,1e-05,0.8992673754692078,100
8,6,1e-06,0.8946886658668518,32
8,6,1e-07,0.8983516693115234,93
8,7,0.1,0.38461539149284363,0
8,7,0.01,0.8983516693115234,111
8,7,0.001,0.9075091481208801,56
8,7,0.0001,0.9084249138832092,26
8,7,1e-05,0.9084249138832092,30
8,7,1e-06,0.9075091481208801,38
8,7,1e-07,0.8965201377868652,37
8,8,0.1,0.38461539149284363,0
8,8,0.01,0.8379120826721191,40
8,8,0.001,0.9340659379959106,48
8,8,0.0001,0.9175823926925659,32
8,8,1e-05,0.9020146727561951,31
8,8,1e-06,0.9139193892478943,35
8,8,1e-07,0.901098906993866,26
9,3,0.1,0.38461539149284363,0
9,3,0.01,0.7857142686843872,115
9,3,0.001,0.8397436141967773,115
9,3,0.0001,0.8159340620040894,108
9,3,1e-05,0.8159340620040894,102
9,3,1e-06,0.8598901033401489,117
9,3,1e-07,0.8498168587684631,96
9,4,0.1,0.38461539149284363,0
9,4,0.01,0.8214285969734192,116
9,4,0.001,0.8836996555328369,99
9,4,0.0001,0.8168498277664185,113
9,4,1e-05,0.8836996555328369,109
9,4,1e-06,0.7655677795410156,119
9,4,1e-07,0.8864468932151794,91
9,5,0.1,0.38461539149284363,0
9,5,0.01,0.8342490792274475,96
9,5,0.001,0.8928571343421936,104
9,5,0.0001,0.8681318759918213,108
9,5,1e-05,0.8479853272438049,75
9,5,1e-06,0.8644688725471497,88
9,5,1e-07,0.8406593203544617,92
9,6,0.1,0.38461539149284363,0
9,6,0.01,0.8186812996864319,68
9,6,0.001,0.9139193892478943,27
9,6,0.0001,0.9102563858032227,90
9,6,1e-05,0.8983516693115234,97
9,6,1e-06,0.8965201377868652,96
9,6,1e-07,0.8763736486434937,39
9,7,0.1,0.38461539149284363,0
9,7,0.01,0.9047619104385376,95
9,7,0.001,0.9038461446762085,26
9,7,0.0001,0.9148351550102234,37
9,7,1e-05,0.8928571343421936,29
9,7,1e-06,0.9102563858032227,27
9,7,1e-07,0.9047619104385376,34
9,8,0.1,0.38461539149284363,0
9,8,0.01,0.8598901033401489,101
9,8,0.001,0.9148351550102234,31
9,8,0.0001,0.8937729001045227,40
9,8,1e-05,0.8525640964508057,43
9,8,1e-06,0.8562270998954773,43
9,8,1e-07,0.848901093006134,29
10,3,0.1,0.38461539149284363,0
10,3,0.01,0.651098906993866,94
10,3,0.001,0.8626373410224915,119
10,3,0.0001,0.8406593203544617,112
10,3,1e-05,0.8598901033401489,113
10,3,1e-06,0.8681318759918213,113
10,3,1e-07,0.708791196346283,118
10,4,0.1,0.38461539149284363,0
10,4,0.01,0.8763736486434937,102
10,4,0.001,0.8580586314201355,39
10,4,0.0001,0.8690476417541504,83
10,4,1e-05,0.877289354801178,87
10,4,1e-06,0.8681318759918213,111
10,4,1e-07,0.8351648449897766,100
10,5,0.1,0.38461539149284363,0
10,5,0.01,0.8223443031311035,118
10,5,0.001,0.872710645198822,36
10,5,0.0001,0.8717948794364929,59
10,5,1e-05,0.8763736486434937,73
10,5,1e-06,0.8855311274528503,80
10,5,1e-07,0.8846153616905212,93
10,6,0.1,0.38461539149284363,0
10,6,0.01,0.7408425211906433,118
10,6,0.001,0.8992673754692078,25
10,6,0.0001,0.8745421171188354,64
10,6,1e-05,0.8626373410224915,55
10,6,1e-06,0.8882783651351929,62
10,6,1e-07,0.8818681240081787,33
10,7,0.1,0.38461539149284363,0
10,7,0.01,0.8379120826721191,95
10,7,0.001,0.9221611618995667,57
10,7,0.0001,0.9139193892478943,34
10,7,1e-05,0.8919413685798645,23
10,7,1e-06,0.9047619104385376,34
10,7,1e-07,0.8974359035491943,22
10,8,0.1,0.38461539149284363,0
10,8,0.01,0.8324176073074341,20
10,8,0.001,0.9194139242172241,43
10,8,0.0001,0.8791208863258362,40
10,8,1e-05,0.8965201377868652,35
10,8,1e-06,0.8992673754692078,51
10,8,1e-07,0.8937729001045227,41
11,3,0.1,0.38461539149284363,0
11,3,0.01,0.8141025900840759,35
11,3,0.001,0.7591575384140015,118
11,3,0.0001,0.803113579750061,118
11,3,1e-05,0.8058608174324036,117
11,3,1e-06,0.8397436141967773,119
11,3,1e-07,0.8205128312110901,119
11,4,0.1,0.38461539149284363,0
11,4,0.01,0.7838827967643738,62
11,4,0.001,0.8424908518791199,110
11,4,0.0001,0.8498168587684631,107
11,4,1e-05,0.8708791136741638,62
11,4,1e-06,0.8452380895614624,111
11,4,1e-07,0.8754578828811646,75
11,5,0.1,0.38461539149284363,0
11,5,0.01,0.877289354801178,28
11,5,0.001,0.8910256624221802,39
11,5,0.0001,0.8745421171188354,98
11,5,1e-05,0.8782051205635071,77
11,5,1e-06,0.8836996555328369,56
11,5,1e-07,0.8855311274528503,36
11,6,0.1,0.38461539149284363,0
11,6,0.01,0.8791208863258362,22
11,6,0.001,0.8818681240081787,47
11,6,0.0001,0.8864468932151794,43
11,6,1e-05,0.9001831412315369,24
11,6,1e-06,0.8910256624221802,92
11,6,1e-07,0.9038461446762085,63
11,7,0.1,0.38461539149284363,0
11,7,0.01,0.889194130897522,47
11,7,0.001,0.8956043720245361,19
11,7,0.0001,0.9038461446762085,27
11,7,1e-05,0.9029303789138794,36
11,7,1e-06,0.8956043720245361,17
11,7,1e-07,0.9075091481208801,29
11,8,0.1,0.38461539149284363,0
11,8,0.01,0.8516483306884766,62
11,8,0.001,0.9239926934242249,71
11,8,0.0001,0.8653846383094788,39
11,8,1e-05,0.8553113341331482,20
11,8,1e-06,0.8736263513565063,29
11,8,1e-07,0.8809523582458496,22
