kan_neurons,kan_grid,lamb,ACC,Best_Epoch
2,8,0.01,0.8928571343421936,48
2,8,0.001,0.8635531067848206,109
2,8,0.0001,0.8250916004180908,64
2,8,1e-05,0.8141025900840759,72
2,8,1e-06,0.8122710585594177,101
2,8,1e-07,0.8141025900840759,76
3,3,0.1,0.38461539149284363,0
3,3,0.01,0.8937729001045227,37
3,3,0.001,0.8992673754692078,65
3,3,0.0001,0.8186812996864319,56
3,3,1e-05,0.7765567898750305,95
3,3,1e-06,0.8131868243217468,78
3,3,1e-07,0.8040292859077454,69
3,4,0.1,0.38461539149284363,0
3,4,0.01,0.8827838897705078,72
3,4,0.001,0.8663003444671631,101
3,4,0.0001,0.8241758346557617,57
3,4,1e-05,0.803113579750061,69
3,4,1e-06,0.7948718070983887,50
3,4,1e-07,0.8205128312110901,64
3,5,0.1,0.38461539149284363,0
3,5,0.01,0.8965201377868652,37
3,5,0.001,0.8589743375778198,98
3,5,0.0001,0.8131868243217468,49
3,5,1e-05,0.807692289352417,93
3,5,1e-06,0.8177655935287476,44
3,5,1e-07,0.7994505763053894,51
3,6,0.1,0.38461539149284363,0
3,6,0.01,0.8974359035491943,68
3,6,0.001,0.8424908518791199,55
3,6,0.0001,0.8214285969734192,57
3,6,1e-05,0.8351648449897766,37
3,6,1e-06,0.8333333134651184,46
3,6,1e-07,0.8168498277664185,42
3,7,0.1,0.38461539149284363,0
3,7,0.01,0.901098906993866,57
3,7,0.001,0.8745421171188354,54
3,7,0.0001,0.843406617641449,53
3,7,1e-05,0.8443223237991333,62
3,7,1e-06,0.8269230723381042,39
3,7,1e-07,0.8232600688934326,46
3,8,0.1,0.38461539149284363,0
3,8,0.01,0.8873626589775085,44
3,8,0.001,0.8516483306884766,79
3,8,0.0001,0.8250916004180908,67
3,8,1e-05,0.8113552927970886,87
3,8,1e-06,0.8287546038627625,116
3,8,1e-07,0.8086080551147461,82
4,3,0.1,0.38461539149284363,0
4,3,0.01,0.8791208863258362,44
4,3,0.001,0.843406617641449,62
4,3,0.0001,0.8278388381004333,41
4,3,1e-05,0.8241758346557617,79
4,3,1e-06,0.8040292859077454,105
4,3,1e-07,0.8205128312110901,55
4,4,0.1,0.38461539149284363,0
4,4,0.01,0.8800366520881653,34
4,4,0.001,0.8534798622131348,98
4,4,0.0001,0.8067765831947327,52
4,4,1e-05,0.8324176073074341,99
4,4,1e-06,0.7939560413360596,94
4,4,1e-07,0.8086080551147461,38
4,5,0.1,0.38461539149284363,0
4,5,0.01,0.9111721515655518,96
4,5,0.001,0.8928571343421936,119
4,5,0.0001,0.8479853272438049,115
4,5,1e-05,0.8214285969734192,84
4,5,1e-06,0.819597065448761,45
4,5,1e-07,0.8040292859077454,38
4,6,0.1,0.38461539149284363,0
4,6,0.01,0.8782051205635071,38
4,6,0.001,0.8305860757827759,61
4,6,0.0001,0.8159340620040894,52
4,6,1e-05,0.8342490792274475,41
4,6,1e-06,0.8214285969734192,58
4,6,1e-07,0.8067765831947327,47
4,7,0.1,0.38461539149284363,0
4,7,0.01,0.8864468932151794,36
4,7,0.001,0.8937729001045227,119
4,7,0.0001,0.83699631690979,82
4,7,1e-05,0.8177655935287476,53
4,7,1e-06,0.8241758346557617,61
4,7,1e-07,0.8278388381004333,64
4,8,0.1,0.38461539149284363,0
4,8,0.01,0.9047619104385376,107
4,8,0.001,0.8873626589775085,91
4,8,0.0001,0.8342490792274475,37
4,8,1e-05,0.8159340620040894,66
4,8,1e-06,0.8205128312110901,52
4,8,1e-07,0.8296703100204468,51
5,3,0.1,0.38461539149284363,0
5,3,0.01,0.8864468932151794,57
5,3,0.001,0.8681318759918213,88
5,3,0.0001,0.8141025900840759,80
5,3,1e-05,0.8021978139877319,94
5,3,1e-06,0.7985348105430603,59
5,3,1e-07,0.8067765831947327,48
5,4,0.1,0.38461539149284363,0
5,4,0.01,0.8928571343421936,63
5,4,0.001,0.83699631690979,75
5,4,0.0001,0.7866300344467163,115
5,4,1e-05,0.8040292859077454,62
5,4,1e-06,0.7875458002090454,84
5,4,1e-07,0.773809552192688,37
5,5,0.1,0.38461539149284363,0
5,5,0.01,0.889194130897522,73
5,5,0.001,0.8498168587684631,65
5,5,0.0001,0.8141025900840759,35
5,5,1e-05,0.7857142686843872,79
5,5,1e-06,0.8095238208770752,79
5,5,1e-07,0.8168498277664185,78
5,6,0.1,0.38461539149284363,0
5,6,0.01,0.889194130897522,48
5,6,0.001,0.8626373410224915,102
5,6,0.0001,0.8095238208770752,54
5,6,1e-05,0.803113579750061,61
5,6,1e-06,0.7893772721290588,118
5,6,1e-07,0.819597065448761,62
5,7,0.1,0.38461539149284363,0
5,7,0.01,0.8901098966598511,31
5,7,0.001,0.8543956279754639,68
5,7,0.0001,0.8141025900840759,42
5,7,1e-05,0.8324176073074341,43
5,7,1e-06,0.8324176073074341,48
