kan_neurons,kan_grid,lamb,ACC,Best_Epoch
7,5,0.01,0.9212453961372375,71
7,5,0.001,0.9175823926925659,31
7,5,0.0001,0.9166666865348816,39
7,5,1e-05,0.8992673754692078,30
7,5,1e-06,0.8910256624221802,57
7,5,1e-07,0.8827838897705078,49
7,6,0.1,0.38461539149284363,0
7,6,0.01,0.9358974099159241,84
7,6,0.001,0.9239926934242249,20
7,6,0.0001,0.8745421171188354,45
7,6,1e-05,0.8809523582458496,26
7,6,1e-06,0.8791208863258362,22
7,6,1e-07,0.9102563858032227,29
7,7,0.1,0.38461539149284363,0
7,7,0.01,0.9276556968688965,20
7,7,0.001,0.9358974099159241,35
7,7,0.0001,0.9038461446762085,24
7,7,1e-05,0.8974359035491943,23
7,7,1e-06,0.8910256624221802,39
7,7,1e-07,0.8846153616905212,19
7,8,0.1,0.38461539149284363,0
7,8,0.01,0.9194139242172241,97
7,8,0.001,0.9294871687889099,71
7,8,0.0001,0.877289354801178,17
7,8,1e-05,0.877289354801178,22
7,8,1e-06,0.8681318759918213,31
7,8,1e-07,0.8754578828811646,25
6,3,0.1,0.38461539149284363,0
6,3,0.01,0.9157509207725525,60
6,3,0.001,0.8965201377868652,95
6,3,0.0001,0.8882783651351929,30
6,3,1e-05,0.8763736486434937,39
6,3,1e-06,0.8745421171188354,59
6,3,1e-07,0.8699633479118347,55
6,4,0.1,0.38461539149284363,0
6,4,0.01,0.9230769276618958,39
6,4,0.001,0.9267399311065674,45
6,4,0.0001,0.9239926934242249,23
6,4,1e-05,0.9148351550102234,50
6,4,1e-06,0.8983516693115234,44
6,4,1e-07,0.906593382358551,82
6,5,0.1,0.38461539149284363,0
6,5,0.01,0.9148351550102234,36
6,5,0.001,0.9249083995819092,54
6,5,0.0001,0.9249083995819092,37
6,5,1e-05,0.9139193892478943,42
6,5,1e-06,0.9038461446762085,33
6,5,1e-07,0.8956043720245361,36
6,6,0.1,0.38461539149284363,0
6,6,0.01,0.9285714030265808,43
6,6,0.001,0.9386447072029114,73
6,6,0.0001,0.9294871687889099,41
6,6,1e-05,0.8699633479118347,29
6,6,1e-06,0.9120879173278809,35
6,6,1e-07,0.889194130897522,22
6,7,0.1,0.38461539149284363,0
6,7,0.01,0.9322344064712524,95
6,7,0.001,0.942307710647583,89
6,7,0.0001,0.9111721515655518,52
6,7,1e-05,0.9377289414405823,30
6,7,1e-06,0.9377289414405823,49
6,7,1e-07,0.9313187003135681,35
6,8,0.1,0.38461539149284363,0
6,8,0.01,0.9212453961372375,88
6,8,0.001,0.9523809552192688,30
6,8,0.0001,0.9111721515655518,25
6,8,1e-05,0.9038461446762085,25
6,8,1e-06,0.9038461446762085,27
6,8,1e-07,0.9020146727561951,34
5,3,0.1,0.38461539149284363,0
5,3,0.01,0.9230769276618958,57
5,3,0.001,0.9478021860122681,36
5,3,0.0001,0.9496337175369263,56
5,3,1e-05,0.9478021860122681,69
5,3,1e-06,0.9487179517745972,32
5,3,1e-07,0.9432234764099121,35
5,4,0.1,0.38461539149284363,0
5,4,0.01,0.9276556968688965,91
5,4,0.001,0.9368131756782532,16
5,4,0.0001,0.9294871687889099,25
5,4,1e-05,0.8901098966598511,72
5,4,1e-06,0.906593382358551,56
5,4,1e-07,0.9203296899795532,35
5,5,0.1,0.38461539149284363,0
5,5,0.01,0.9487179517745972,95
5,5,0.001,0.9331501722335815,37
5,5,0.0001,0.9038461446762085,66
5,5,1e-05,0.9038461446762085,58
5,5,1e-06,0.889194130897522,37
5,5,1e-07,0.8754578828811646,22
5,6,0.1,0.38461539149284363,0
5,6,0.01,0.9349817037582397,62
5,6,0.001,0.9249083995819092,68
5,6,0.0001,0.906593382358551,23
5,6,1e-05,0.8782051205635071,31
5,6,1e-06,0.9139193892478943,33
5,6,1e-07,0.9395604729652405,26
5,7,0.1,0.38461539149284363,0
5,7,0.01,0.9459707140922546,61
5,7,0.001,0.9276556968688965,31
5,7,0.0001,0.8974359035491943,16
5,7,1e-05,0.889194130897522,18
5,7,1e-06,0.9120879173278809,34
5,7,1e-07,0.8992673754692078,28
5,8,0.1,0.38461539149284363,0
5,8,0.01,0.9267399311065674,37
5,8,0.001,0.9368131756782532,37
5,8,0.0001,0.9020146727561951,31
5,8,1e-05,0.8864468932151794,44
5,8,1e-06,0.8882783651351929,24
5,8,1e-07,0.9020146727561951,32
4,3,0.1,0.38461539149284363,0
4,3,0.01,0.942307710647583,47
4,3,0.001,0.9505494832992554,47
4,3,0.0001,0.9413919448852539,56
4,3,1e-05,0.9441391825675964,40
4,3,1e-06,0.9001831412315369,36
4,3,1e-07,0.9175823926925659,70
4,4,0.1,0.38461539149284363,0
4,4,0.01,0.9432234764099121,89
4,4,0.001,0.930402934551239,45
4,4,0.0001,0.8827838897705078,42
4,4,1e-05,0.9001831412315369,36
4,4,1e-06,0.8855311274528503,50
4,4,1e-07,0.8956043720245361,30
4,5,0.1,0.38461539149284363,0
4,5,0.01,0.9276556968688965,90
4,5,0.001,0.9441391825675964,66
4,5,0.0001,0.9276556968688965,42
4,5,1e-05,0.9331501722335815,33
4,5,1e-06,0.9294871687889099,26
4,5,1e-07,0.9239926934242249,55
4,6,0.1,0.38461539149284363,0
4,6,0.01,0.930402934551239,62
4,6,0.001,0.9249083995819092,46
4,6,0.0001,0.9239926934242249,24
4,6,1e-05,0.9285714030265808,33
4,6,1e-06,0.9139193892478943,32
4,6,1e-07,0.9267399311065674,25
4,7,0.1,0.38461539149284363,0
4,7,0.01,0.9459707140922546,95
4,7,0.001,0.9404761791229248,44
4,7,0.0001,0.9478021860122681,32
4,7,1e-05,0.9294871687889099,24
4,7,1e-06,0.9368131756782532,78
4,7,1e-07,0.9349817037582397,38
4,8,0.1,0.38461539149284363,0
4,8,0.01,0.9349817037582397,15
4,8,0.001,0.9432234764099121,24
4,8,0.0001,0.9239926934242249,48
4,8,1e-05,0.9294871687889099,25
4,8,1e-06,0.9047619104385376,53
4,8,1e-07,0.9285714030265808,28
3,3,0.1,0.38461539149284363,0
3,3,0.01,0.930402934551239,46
3,3,0.001,0.9340659379959106,85
3,3,0.0001,0.8992673754692078,82
3,3,1e-05,0.930402934551239,60
3,3,1e-06,0.9038461446762085,53
3,3,1e-07,0.9377289414405823,53
3,4,0.1,0.38461539149284363,0
3,4,0.01,0.8983516693115234,47
3,4,0.001,0.9249083995819092,61
3,4,0.0001,0.9404761791229248,75
3,4,1e-05,0.9230769276618958,51
3,4,1e-06,0.9386447072029114,34
3,4,1e-07,0.9276556968688965,37
3,5,0.1,0.38461539149284363,0
3,5,0.01,0.9322344064712524,55
3,5,0.001,0.930402934551239,60
3,5,0.0001,0.9267399311065674,48
3,5,1e-05,0.9203296899795532,35
3,5,1e-06,0.9093406796455383,22
3,5,1e-07,0.9047619104385376,51
3,6,0.1,0.38461539149284363,0
3,6,0.01,0.9432234764099121,55
3,6,0.001,0.9441391825675964,33
3,6,0.0001,0.9221611618995667,56
3,6,1e-05,0.9102563858032227,23
3,6,1e-06,0.9258241653442383,26
3,6,1e-07,0.9340659379959106,46
3,7,0.1,0.38461539149284363,0
3,7,0.01,0.9450549483299255,33
3,7,0.001,0.9441391825675964,17
3,7,0.0001,0.9450549483299255,44
3,7,1e-05,0.9276556968688965,60
3,7,1e-06,0.9276556968688965,36
3,7,1e-07,0.9239926934242249,22
3,8,0.1,0.38461539149284363,0
3,8,0.01,0.9294871687889099,67
3,8,0.001,0.9203296899795532,34
3,8,0.0001,0.8965201377868652,41
3,8,1e-05,0.9084249138832092,25
3,8,1e-06,0.9047619104385376,54
3,8,1e-07,0.9148351550102234,51
2,3,0.1,0.38461539149284363,0
2,3,0.01,0.9313187003135681,70
2,3,0.001,0.9569597244262695,63
2,3,0.0001,0.954212486743927,44
2,3,1e-05,0.9468864798545837,36
2,3,1e-06,0.9432234764099121,44
2,3,1e-07,0.9514651894569397,51
2,4,0.1,0.38461539149284363,0
2,4,0.01,0.9386447072029114,94
2,4,0.001,0.9450549483299255,44
2,4,0.0001,0.9267399311065674,46
2,4,1e-05,0.8791208863258362,50
2,4,1e-06,0.91300368309021,55
2,4,1e-07,0.9349817037582397,40
2,5,0.1,0.38461539149284363,0
2,5,0.01,0.9441391825675964,66
2,5,0.001,0.9523809552192688,85
2,5,0.0001,0.9276556968688965,74
2,5,1e-05,0.9230769276618958,29
2,5,1e-06,0.9148351550102234,30
2,5,1e-07,0.8919413685798645,35
2,6,0.1,0.38461539149284363,0
2,6,0.01,0.9166666865348816,34
2,6,0.001,0.9239926934242249,27
2,6,0.0001,0.8974359035491943,43
2,6,1e-05,0.9221611618995667,22
2,6,1e-06,0.8919413685798645,28
2,6,1e-07,0.8763736486434937,60
2,7,0.1,0.38461539149284363,0
2,7,0.01,0.9276556968688965,55
2,7,0.001,0.9441391825675964,26
2,7,0.0001,0.9368131756782532,33
2,7,1e-05,0.9267399311065674,37
2,7,1e-06,0.9349817037582397,21
2,7,1e-07,0.9413919448852539,28
2,8,0.1,0.38461539149284363,0
2,8,0.01,0.9395604729652405,73
2,8,0.001,0.9239926934242249,35
2,8,0.0001,0.8672161102294922,26
2,8,1e-05,0.8754578828811646,24
2,8,1e-06,0.8754578828811646,18
2,8,1e-07,0.8827838897705078,35
1,3,0.1,0.38461539149284363,0
1,3,0.01,0.9249083995819092,58
1,3,0.001,0.9386447072029114,40
1,3,0.0001,0.9404761791229248,49
1,3,1e-05,0.918498158454895,18
1,3,1e-06,0.9349817037582397,61
1,3,1e-07,0.9450549483299255,92
1,4,0.1,0.38461539149284363,0
1,4,0.01,0.9139193892478943,99
1,4,0.001,0.9551281929016113,51
1,4,0.0001,0.9551281929016113,61
1,4,1e-05,0.9166666865348816,42
1,4,1e-06,0.9093406796455383,52
1,4,1e-07,0.9340659379959106,59
1,5,0.1,0.38461539149284363,0
1,5,0.01,0.9194139242172241,98
1,5,0.001,0.9386447072029114,48
1,5,0.0001,0.901098906993866,43
1,5,1e-05,0.8846153616905212,17
1,5,1e-06,0.889194130897522,24
1,5,1e-07,0.8974359035491943,52
1,6,0.1,0.38461539149284363,0
1,6,0.01,0.930402934551239,85
1,6,0.001,0.9459707140922546,41
1,6,0.0001,0.9258241653442383,28
1,6,1e-05,0.91300368309021,48
1,6,1e-06,0.9175823926925659,36
1,6,1e-07,0.9157509207725525,25
1,7,0.1,0.38461539149284363,0
1,7,0.01,0.9212453961372375,35
1,7,0.001,0.9432234764099121,77
1,7,0.0001,0.9221611618995667,39
1,7,1e-05,0.9056776762008667,62
1,7,1e-06,0.91300368309021,33
1,7,1e-07,0.9166666865348816,26
1,8,0.1,0.38461539149284363,0
1,8,0.01,0.906593382358551,96
1,8,0.001,0.9377289414405823,42
1,8,0.0001,0.91300368309021,41
1,8,1e-05,0.9230769276618958,35
1,8,1e-06,0.9102563858032227,28
1,8,1e-07,0.9221611618995667,54
