kan_neurons,kan_grid,lamb,alpha,ACC,Conf_Mtx,Best_Epoch,KAN_Relevance,CNN_Relevance,KAN M.R.F.,CNN M.R.F.
3,7,1e-06,0.6,0.7329699993133545,"[[134  49]
 [ 49 135]]",4,0.0034475724678486586,0.9965524673461914,,
3,7,1e-06,0.5,0.6893733143806458,"[[126  57]
 [ 57 127]]",27,0.0015984050696715713,0.9984015822410583,,
3,7,1e-06,0.4,0.7247956395149231,"[[140  43]
 [ 58 126]]",7,0.0027699486818164587,0.997230052947998,,
3,7,1e-06,0.3,0.7084468603134155,"[[133  50]
 [ 57 127]]",5,0.0034978354815393686,0.996502161026001,,
3,7,1e-06,0.25,0.7166212201118469,"[[132  51]
 [ 53 131]]",3,0.0038090243469923735,0.9961909651756287,,
3,7,1e-06,0.2,0.7138964533805847,"[[136  47]
 [ 58 126]]",7,0.004009689204394817,0.9959903359413147,,
3,7,1e-06,0.1,0.7193460464477539,"[[133  50]
 [ 53 131]]",7,0.004993771202862263,0.9950062036514282,,
3,7,1e-06,0.05,0.7247956395149231,"[[136  47]
 [ 54 130]]",7,0.0055891661904752254,0.9944108128547668,,
3,7,1e-06,0.01,0.7057220339775085,"[[130  53]
 [ 55 129]]",5,0.016921790316700935,0.9830781817436218,,
5,7,0.0001,0.9,0.7329699993133545,"[[130  53]
 [ 45 139]]",1,0.013979962095618248,0.9860200881958008,,
5,7,0.0001,0.8,0.7220708131790161,"[[131  52]
 [ 50 134]]",3,0.02135593444108963,0.978644073009491,,
5,7,0.0001,0.75,0.7029972672462463,"[[125  58]
 [ 51 133]]",1,0.013213453814387321,0.9867866039276123,,
5,7,0.0001,0.7,0.7138964533805847,"[[126  57]
 [ 48 136]]",1,0.01624481752514839,0.9837552309036255,,
5,7,0.0001,0.6,0.6948229074478149,"[[116  67]
 [ 45 139]]",11,0.014568538405001163,0.9854314923286438,,
5,7,0.0001,0.5,0.7084468603134155,"[[130  53]
 [ 54 130]]",8,0.01920514740049839,0.9807949066162109,,
5,7,0.0001,0.4,0.7111716270446777,"[[133  50]
 [ 56 128]]",6,0.021625559777021408,0.9783744215965271,,
5,7,0.0001,0.3,0.7220708131790161,"[[137  46]
 [ 56 128]]",4,0.03119996003806591,0.9688000679016113,,
5,7,0.0001,0.25,0.7275204062461853,"[[131  52]
 [ 48 136]]",13,0.012129932641983032,0.9878700375556946,,
5,7,0.0001,0.2,0.7002724409103394,"[[128  55]
 [ 55 129]]",23,0.01939028687775135,0.9806097149848938,,
5,7,0.0001,0.1,0.6975476741790771,"[[136  47]
 [ 64 120]]",14,0.03770007938146591,0.9622999429702759,,
5,7,0.0001,0.05,0.7057220339775085,"[[130  53]
 [ 55 129]]",2,0.10377513617277145,0.8962247967720032,,
5,7,0.0001,0.01,0.6948229074478149,"[[106  77]
 [ 35 149]]",1,0.015258121304214,0.9847419261932373,,
