kan_neurons,kan_grid,lamb,ACC,Best_Epoch
4,6,0.1,0.501362383,11
5,4,0.1,0.501362383,2
5,6,0.1,0.501362383,2
5,7,0.1,0.501362383,1
6,4,0.1,0.501362383,3
6,7,0.1,0.501362383,1
6,8,0.1,0.501362383,1
7,4,0.1,0.501362383,17
7,5,0.1,0.501362383,2
7,6,0.1,0.501362383,7
7,7,0.1,0.501362383,2
8,5,0.1,0.501362383,1
8,6,0.1,0.501362383,1
8,7,0.1,0.501362383,1
8,8,0.1,0.501362383,2
9,3,0.1,0.501362383,2
1,3,0.1,0.501362383,14
1,3,0.1,0.501362383,14
1,5,0.1,0.501362383,2
1,6,0.1,0.501362383,2
1,8,0.1,0.501362383,2
2,3,0.1,0.501362383,2
2,5,0.1,0.501362383,2
2,8,0.1,0.501362383,2
3,5,0.1,0.498637587,23
4,4,0.1,0.498637587,6
4,5,0.1,0.498637587,11
4,8,0.1,0.498637587,14
5,5,0.1,0.498637587,12
5,8,0.1,0.498637587,12
6,3,0.1,0.498637587,5
7,8,0.1,0.498637587,12
8,3,0.1,0.498637587,17
1,4,0.1,0.498637587,16
7,3,0.1,0.49591279,7
1,7,0.1,0.49591279,3
2,7,0.1,0.49591279,13
3,4,0.1,0.493187994,0
1,3,0.1,0.482288808,4
