kan_neurons,kan_grid,lamb,ACC,Best_Epoch
10,7,1e-05,0.8836996555328369,77
10,7,1e-06,0.8745421171188354,35
10,7,1e-07,0.8663003444671631,86
10,8,0.1,0.38461539149284363,0
10,8,0.01,0.9258241653442383,50
10,8,0.001,0.8919413685798645,69
10,8,0.0001,0.8278388381004333,23
10,8,1e-05,0.8351648449897766,18
10,8,1e-06,0.8534798622131348,27
10,8,1e-07,0.8461538553237915,21
9,3,0.1,0.38461539149284363,0
9,3,0.01,0.9395604729652405,37
9,3,0.001,0.9203296899795532,92
9,3,0.0001,0.872710645198822,53
9,3,1e-05,0.8516483306884766,31
9,3,1e-06,0.8379120826721191,12
9,3,1e-07,0.8562270998954773,29
9,4,0.1,0.38461539149284363,0
9,4,0.01,0.9258241653442383,40
9,4,0.001,0.9368131756782532,73
9,4,0.0001,0.8241758346557617,24
9,4,1e-05,0.8214285969734192,13
9,4,1e-06,0.8498168587684631,57
9,4,1e-07,0.8479853272438049,37
9,5,0.1,0.38461539149284363,0
9,5,0.01,0.9368131756782532,19
9,5,0.001,0.9111721515655518,49
9,5,0.0001,0.8708791136741638,83
9,5,1e-05,0.8864468932151794,57
9,5,1e-06,0.8498168587684631,83
9,5,1e-07,0.8663003444671631,96
9,6,0.1,0.38461539149284363,0
9,6,0.01,0.9377289414405823,43
9,6,0.001,0.9056776762008667,25
9,6,0.0001,0.8681318759918213,80
9,6,1e-05,0.83699631690979,95
9,6,1e-06,0.8278388381004333,97
9,6,1e-07,0.8672161102294922,85
9,7,0.1,0.38461539149284363,0
9,7,0.01,0.918498158454895,81
9,7,0.001,0.8983516693115234,70
9,7,0.0001,0.8406593203544617,30
9,7,1e-05,0.8397436141967773,27
9,7,1e-06,0.8260073065757751,16
9,7,1e-07,0.848901093006134,30
9,8,0.1,0.38461539149284363,0
9,8,0.01,0.9102563858032227,30
9,8,0.001,0.9194139242172241,49
9,8,0.0001,0.848901093006134,76
9,8,1e-05,0.8296703100204468,52
9,8,1e-06,0.8397436141967773,62
9,8,1e-07,0.8589743375778198,58
8,3,0.1,0.38461539149284363,0
8,3,0.01,0.9239926934242249,57
8,3,0.001,0.9239926934242249,41
8,3,0.0001,0.8635531067848206,82
8,3,1e-05,0.8736263513565063,47
8,3,1e-06,0.8525640964508057,55
8,3,1e-07,0.8617216348648071,87
