kan_neurons,kan_grid,lamb,"embed_dim, num_heads",ACC,Conf_Mtx,Best_Epoch,KAN_Relevance,CNN_Relevance,KAN M.R.F.,CNN M.R.F.
8,8,0.001,"64, 2",0.7335165143013,"[[301 125  13   2]
 [ 31 382   6   1]
 [  3  41  14   8]
 [ 10  15  36 104]]",179,0.5173660516738892,0.48263394832611084,,
8,8,0.001,"64, 4",0.8571428656578064,"[[382  54   4   1]
 [  7 411   2   0]
 [  7  27  18  14]
 [  5  14  21 125]]",161,0.1350962221622467,0.8649037480354309,,
8,8,0.001,"64, 8",0.8498168587684631,"[[384  42   7   8]
 [ 23 386  11   0]
 [  0  25  31  10]
 [  3  21  14 127]]",179,0.454812228679657,0.545187771320343,,
8,8,0.001,"32, 2",0.8873626589775085,"[[390  37   7   7]
 [ 11 405   3   1]
 [  2  19  41   4]
 [  7   5  20 133]]",163,0.15467318892478943,0.8453267812728882,,
8,8,0.001,"32, 4",0.8974359035491943,"[[392  33  11   5]
 [ 11 408   0   1]
 [  2  13  47   4]
 [  4  13  15 133]]",148,0.13779869675636292,0.8622012734413147,,
8,8,0.001,"32, 8",0.8507326245307922,"[[376  46   8  11]
 [ 20 394   6   0]
 [  3  22  33   8]
 [  8  12  19 126]]",179,0.19077301025390625,0.8092269897460938,,
8,8,0.001,"16, 2",0.8800366520881653,"[[384  41   8   8]
 [ 15 393  10   2]
 [  1  11  49   5]
 [  5  11  14 135]]",176,0.11643746495246887,0.8835625052452087,,
8,8,0.001,"16, 4",0.8672161102294922,"[[385  40  13   3]
 [ 15 397   5   3]
 [  6  19  34   7]
 [  9  10  15 131]]",176,0.06428505480289459,0.9357149600982666,,
8,8,0.001,"16, 8",0.8763736486434937,"[[388  39  10   4]
 [ 16 395   8   1]
 [  4  16  43   3]
 [  7   9  18 131]]",175,0.4486658573150635,0.5513341426849365,,
8,8,0.001,"48, 6",0.8919413685798645,"[[391  32   5  13]
 [ 16 395   8   1]
 [  4   7  50   5]
 [ 13   4  10 138]]",161,0.028851304203271866,0.9711487293243408,,
